propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,highlight,parkingSpace,newDevelopmentFinished
105109356,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/27/90/1241971377.webp,11335,43,198900.0,"{'price': {'amount': 198900.0, 'currencySuffix': '€'}}",flat,sale,118.0,True,3,2,calle Duran,Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2671231,-0.6942481,False,https://www.idealista.com/inmueble/105109356/,472,"TU NUEVO PROYECTO EN EL CENTRO, EN UNA FINCA COMO NUEVA... y LA VIVIENDA SE ESTA TERMINANDO LA REFORMA PARA QUE LA ESTRENES TU Si buscas vivir en el centro, no hipotecarte para toda la vida y no tener sorpresas con la comunidad, esta es la solución.   Piso en Elche zona Centro, muy cercano al colegio Jesuitinas y a Mercadona de Av. Juan Carlos I en una finca con todos los aspectos técnicos actualizados: fachada, portal, ascensor, escaleras, patio de luces, terraza, videoportero, bajantes, colectores, pilares, instalación eléctrica y de fontanería.  105 m. de superficie util que van a permitirte vivir en la vivienda de tus sueños sin tener que estar contando metros o renunciando a ese ansiado vestidor.   La vivienda se nos presenta con un amplio salón-comedor muy luminosos con cocina de diseño con una isla en el centro, con gran mirador orientado al Sur, la habitación principal con baño en-suite y vestidor y dos habitaciones infantiles, un baño completo de servicio para niños y visitas.  Posibilidad de trastero en terraza. - EL PISO SE VENDE TERMINADO CON LA COCINA PUESTA Y LOS BAÑOS ACABADOS Y LOS CERRAMIENTOS DE LAS HABITACIONES.   Piso de, 118.00 m2 construidos de superficie se distrubulle en, 30 m2 de Salon comedor, una habitación doble y 2 habitaciones sencillas, 2 baños, propiedad reformada de diseño, cocina sólo muebles y con una isla en el centro, carpinteria interior de aluminio, orientación sur, suelo de tarima flotante, carpinteria exterior de aluminio / climalit. Extras: acceso pmr, agua, aire acond. central, ascensor, bomba frío y calor, galeria, luz, mirador, parquet, puerta blindada, videoportero, baño en suite, autobuses, árboles, céntrico, centros médicos, cerca de universidad, colegios, hospitales, parques, supermercados, zonas infantiles Gastos de comunidad: 30 Eur.",False,good,False,True,1686.0,{'typology': 'flat'},"{'subtitle': 'Centro, Elche / Elx', 'title': 'Piso en calle Duran'}",False,False,False,False,False,False,3,,,
105310671,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/8b/c4/1248265958.webp,11342,26,139900.0,"{'price': {'amount': 139900.0, 'currencySuffix': '€'}}",flat,sale,100.0,True,3,2,calle Joaquín Martínez Maciá,Alicante,Elche / Elx,Elche Ciudad,es,Carrús Oeste,38.2650049,-0.7146486,False,https://www.idealista.com/inmueble/105310671/,1359,"VIVIENDA CON BUENAS VISTAS AL CENTRO COMERCIAL EL L' ALJUD QUINTO PISO LUMINOSO AIRE CONDICIONADO CENTRAL en Elche zona cerca Plaza Madrid, 100 m. de superficie, una habitación doble y 2 habitaciones sencillas, 2 baños, propiedad para Entrar a vivir, cocina equipada, orientación oeste, suelo de terrazo, carpinteria exterior de aluminio. Extras: acceso pmr, agua, armarios empotrados, ascensor, bomba frío y calor, galeria, luminoso, luz, mirador, muebles, ojos de buey, puerta blindada, autobuses, árboles, centros comerciales, centros médicos, colegios, hospitales, parques, tren, vistas despejadas, zona de paso, zonas infantiles parking opcional. PISO SEMINUEVO VEN A VERLO YA.  Venta: 139900 €.",False,good,False,True,1399.0,{'typology': 'flat'},"{'subtitle': 'Carrús Oeste, Elche / Elx', 'title': 'Piso en calle Joaquín Martínez Maciá'}",False,False,False,False,False,False,4,,,
103939196,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/36/b3/1229230504.webp,EF05.763,40,210000.0,"{'price': {'amount': 210000.0, 'currencySuffix': '€'}}",duplex,sale,87.0,True,3,2,"calle Angel, 16",Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2623989,-0.6976735,True,https://www.idealista.com/inmueble/103939196/,335,"Imagina despertarte cada mañana en tu acogedor dúplex en El Raval, con la energía vibrante de Elche a tu alcance. Con su entrada independiente desde la encantadora plaza, esta vivienda de 87 m2 construidos te da la bienvenida con su encanto único. Con tres dormitorios, un baño completo y un aseo adicional. Este hogar es perfecto para familias o aquellos que buscan espacio extra. Disfruta de la luz natural que inunda tu salón comedor, donde podrás relajarte o recibir a tus invitados con comodidad. La cocina, equipada con todo lo necesario, incluyendo una galería para mayor practicidad, es el lugar ideal para dar rienda suelta a tu creatividad culinaria. Pero lo que realmente distingue a este dúplex es su terraza solárium privada de 40 metros cuadrados. Aquí, podrás disfrutar de tus momentos de tranquilidad, tomar el sol, cultivar un jardín en macetas o simplemente contemplar las vistas de tu barrio desde las alturas. Vivir aquí significa experimentar el lujo de la independencia, con la comodidad de tener todo lo que necesitas a tu alcance. Además, la tranquilidad de esta zona te brinda un refugio sereno en el corazón del bullicio de El Raval. Este dúplex no solo es un hogar, es un oasis urbano que te invita a disfrutar de la vida al máximo. ¿Estás listo para comenzar esta nueva aventura?",False,good,False,False,2414.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Centro, Elche / Elx', 'title': 'Dúplex en calle Angel, 16'}",False,False,True,False,False,False,bj,,,
103460587,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/0e/0f/1211131928.webp,EF05.757,25,450000.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,sale,227.0,True,4,3,"calle de la Diagonal del Palau, 13",Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2682591,-0.6972865,True,https://www.idealista.com/inmueble/103460587/,373,"Imagina abrir las ventanas y ser abrazado por el sol desde el amanecer hasta el atardecer. Esta casa, un tesoro en el corazón de Elche, está bendecida con una orientación única: al norte, el fresco susurro de la brisa; al este, el despertar con los primeros rayos del día; al sur, el cálido abrazo del sol. Desde cada ángulo, el Parque Municipal despliega su belleza y la C/ Diagonal del Palau se convierte en un lienzo urbano que se extiende frente a tus ojos. Imagina trabajar desde casa mientras el ambiente se impregna de luz natural, inspirándote con cada mirada hacia afuera. O tal vez, una familia encuentra aquí su hogar, donde cada miembro tiene su espacio para crecer, jugar y disfrutar de la vida. Con muy pocos vecinos, la privacidad y la tranquilidad se fusionan en esta casa. Es el escenario perfecto para aquellos que buscan un equilibrio entre su vida profesional y familiar, o para familias numerosas que anhelan la amplitud y la luminosidad en cada rincón. Esta propiedad es un oasis urbano, un lugar donde la luz, el espacio y las vistas se unen para crear un hogar verdaderamente excepcional.",False,good,False,True,1982.0,{'typology': 'flat'},"{'subtitle': 'Centro, Elche / Elx', 'title': 'Piso en calle de la Diagonal del Palau, 13'}",False,False,False,False,False,False,bj,,,
104805773,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/11/b1/1240529595.webp,EF03.539,33,135000.0,"{'price': {'amount': 135000.0, 'currencySuffix': '€'}}",flat,sale,79.0,True,2,1,"calle Blas Valero, 49",Alicante,Elche / Elx,Elche Ciudad,es,Pont Nou-Corazón de Jesús,38.2680576,-0.7017457,True,https://www.idealista.com/inmueble/104805773/,393,"Imagina despertar cada mañana en tu propio santuario, donde la frescura del aire y el cálido sol del levante te dan la bienvenida en esta vivienda de plata baja. Con entrada independiente que te da la libertad que tanto anhelas, una encantadora terracita que invita a disfrutar del paisaje urbano, y dos acogedores dormitorios que te abrazan al final del día.  El salón comedor es el escenario perfecto para crear recuerdos inolvidables, mientras que la cocina a estrenar despierta tu pasión por la cocina. Pero lo mejor de todo es el baño, un santuario de relajación con detalles increíbles que te transportan a un mundo de serenidad. Con un patio pisable donde la imaginación no tiene límites. Esta joya se encuentra en una ubicación inmejorable, a escasos minutos del corazón del centro. Equipada con aire acondicionado para tu confort y lista para ser tu hogar desde el momento en que pongas un pie dentro. ¿Estás listo para comenzar tu próxima aventura en este paraíso urbano?",False,good,False,False,1709.0,{'typology': 'flat'},"{'subtitle': 'Pont Nou-Corazón de Jesús, Elche / Elx', 'title': 'Piso en calle Blas Valero, 49'}",False,False,True,False,False,False,bj,,,
105311066,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/40/36/1248281145.webp,11346,25,285000.0,"{'price': {'amount': 285000.0, 'currencySuffix': '€'}}",flat,sale,150.0,True,4,2,calle Gauss,Alicante,Elche / Elx,Elche Ciudad,es,Portes Encarnades-Torreta-Portalada,38.2530649,-0.6937739,False,https://www.idealista.com/inmueble/105311066/,1427,"VIVIR EN URBANIZACION CON GRAN TERRAZA! Te presentamos esta vivienda en la zona de la torreta ideal para una gran familia o para tener espacio y estancias para lo que necesites. Vivienda de 4 dormitorios y 2 baños ( uno en suite), cocina moderna y salón comedor con acceso a una super terraza de casi 30 metros, donde podrás disfrutar de tus desayunos con el sol de la mañana por lo estupendo de su orientación.  Suelo de mármol que le da a la vivienda un extra de elegancia.  Todo esto en URBANIZACION con PISCINA Y ZONAS VERDES y en una zona muy tranquila.  Además con plaza de garaje incluida en el precio.  VEN A VERLA Y DESCUBRIRAS TODO SU ENCANTO.",False,good,False,True,1900.0,{'typology': 'flat'},"{'subtitle': 'Portes Encarnades-Torreta-Portalada, Elche / Elx', 'title': 'Piso en calle Gauss'}",False,False,False,False,False,False,1,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105455018,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/25/85/1252720483.webp,SBRE-0099562,2,120000.0,"{'price': {'amount': 120000.0, 'currencySuffix': '€'}}",flat,sale,111.0,,3,2,calle Juan Espuche,Alicante,Elche / Elx,Elche Ciudad,es,Altabix,38.2694729,-0.6857263,False,https://www.idealista.com/inmueble/105455018/,1258,"¿Buscas tu nuevo hogar en Elche? Nosotros lo tenemos. Excelente oportunidad de adquirir este piso agradable y luminoso que ofrece un ambiente acogedor, una distribución bien diseñada, con ventanales que permiten la entrada de luz natural, creando una sensación de amplitud y calidez en sus diferentes espacios, ubicado en la localidad de Elche, provincia de Alicante. Situado en un edificio residencial desarrollado en cinco plantas sobre rasante, con ascensor, en un entorno urbano. Elche destaca por sus completos servicios públicos y privados, incluyendo sanidad, educación, y comercio. La ciudad cuenta con una red de transporte eficiente, compuesta por autobuses urbanos e interurbanos, así como una estación de tren que facilita el acceso a ciudades como Alicante y Murcia. Además, su cercanía al aeropuerto de Alicante-Elche incrementa la conectividad nacional e internacional. Entre las ventajas de Elche, sobresalen su oferta cultural, como el Misterio de Elche, Patrimonio de la Humanidad, y su patrimonio natural, con el Palmeral, el mayor de Europa y también Patrimonio de la Humanidad. La ciudad combina un dinámico entorno empresarial con una alta calidad de vida, impulsada por su clima mediterráneo y amplias zonas verdes. Su infraestructura moderna y la diversidad de servicios convierten a Elche en un lugar ideal tanto para vivir. ¿Quieres más información sobre este piso? No dudes en ponerte en contacto con nosotros. Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte.  Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,True,1081.0,{'typology': 'flat'},"{'subtitle': 'Altabix, Elche / Elx', 'title': 'Piso en calle Juan Espuche'}",True,False,False,False,False,False,2,,,
105597704,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/7c/2b/1257224678.webp,EM05.780,52,269000.0,"{'price': {'amount': 269000.0, 'currencySuffix': '€'}}",flat,sale,126.0,True,3,2,"calle Martín de Torres, 50",Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2687071,-0.6887106,True,https://www.idealista.com/inmueble/105597704/,985,"La calidez, el confort y el lujo jamás se habían combinado de una forma tan extraordinaria.  Entrar en esta vivienda es entrar en tu HOGAR, sentir que estás en tu casa.  Cuenta con tres habitaciones, todas ellas con armarios empotrados, además en la habitación principal tienes baño en suite. Un salón con unas vistas increíbles a un huerto de palmeras. Cocina con galería y patio, donde puedes crear un jardín para tomar algo en las noches cálidas de verano.  Es una casa amplia y espaciosa como pocas.  Tienes plaza de garaje al cual podrás acceder desde tu propia vivienda.  La combinación perfecta de sus elementos nunca la habías visto de esta manera. Toda la casa produce paz, calidez, sentirte en tu HOGAR. Con sus colores y materiales naturales como su parquet de madera de Iroko.  Podrás tener en esta vivienda la temperatura adecuada durante todo el año, puesto que tiene calefacción y aire acondicionado central. También cuentas con la casa totalmente aislada tanto de la temperatura exterior como del ruido con doble ventana en todas las estancias y persianas automáticas que te facilitarán regular la luz.  Por todo ello, seguramente jamás habías soñado con comprarte una casa e irte a vivir a ella sin pensarlo.  Lo tiene todo, no le falta detalle, lujo, comodidad, confort. Es impresionante como esta vivienda, te hace sentir que es tu HOGAR, desde el primer momento en que la ves.  No lo dudes, casas como esta es difícil encontrar.",False,good,False,True,2135.0,{'typology': 'flat'},"{'subtitle': 'Centro, Elche / Elx', 'title': 'Piso en calle Martín de Torres, 50'}",False,False,True,False,False,False,1,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105310832,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/88/82/1248272346.webp,11345,26,218000.0,"{'price': {'amount': 218000.0, 'currencySuffix': '€'}}",flat,sale,192.0,True,5,3,calle dels Arbres,Alicante,Elche / Elx,Elche Ciudad,es,Pont Nou-Corazón de Jesús,38.2649677,-0.7037432,False,https://www.idealista.com/inmueble/105310832/,407,"Te presentamos este SUPER PISO DE 190 Metros PARA UNA GRAN FAMILIA CON 5 HABITACIONES a un paso del centro de Elche, zona pisos azules.  Vivienda de 192 m. de superficie repartida en 5 habitaciones, 2 baños completos, gran salón comedor, cocina y galería.  Puedes entrar a vivir con solo una pasada de pintura o si lo prefieres diseñar una super casa en una zona envidiable.  Extras: acceso pmr, agua, ascensor, balcón, galería, luz, muebles, autobuses, árboles, céntrico, centros médicos, colegios, parques, supermercados, zonas infantiles. VEN A VERLO Y TE SORPREDERAS!",False,good,False,True,1135.0,{'typology': 'flat'},"{'subtitle': 'Pont Nou-Corazón de Jesús, Elche / Elx', 'title': 'Piso en calle dels Arbres'}",False,False,False,False,False,False,3,,,
99610721,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/82/bb/1049179258.webp,luiselx,30,150000.0,"{'price': {'amount': 150000.0, 'currencySuffix': '€'}}",flat,sale,150.0,True,4,2,calle Vicente Blasco Ibáñez,Alicante,Elche / Elx,Elche Ciudad,es,Pont Nou-Corazón de Jesús,38.2696217,-0.7011063,False,https://www.idealista.com/inmueble/99610721/,521,"Amplia y excepcional vivienda en el corazon de Elche. La vivienda esta para reformar y cuenta con muchas posibilidades de realizar una fantastica vivienda dada su gran amplitud y excelente distribución de espacios. Este piso se encuentra en Carrer Vicente Blasco Ibáñez Elx, Alicante, en la planta 6. Es un piso soleado que tiene 150 m2 y dispone de 4 habitaciones y 2 baños. Se trata de un inmueble bohemio. Incluye cocina amueblada y tiene cocina equipada, terraza, pintura gotelé, luminoso, urbano, alarma, a reformar, suelo mármol, acceso personas con movilidad reducida, céntrico, baño privado, patio de manzana, ascensor, exterior, ventanas climalit, puerta de seguridad, armarios empotrados, gas natural, videoportero y orientación este.",True,renew,False,True,1000.0,{'typology': 'flat'},"{'subtitle': 'Pont Nou-Corazón de Jesús, Elche / Elx', 'title': 'Piso en calle Vicente Blasco Ibáñez'}",False,False,False,False,False,False,6,,,
97412322,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/b6/a9/1110118781.webp,AM-04826,60,425000.0,"{'price': {'amount': 425000.0, 'currencySuffix': '€'}}",flat,sale,240.0,True,4,2,plaza Glorieta,Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2672314,-0.6981869,False,https://www.idealista.com/inmueble/97412322/,238,"ref. AM 04816 - Arco Mediterránea les presenta este destacable Piso en esquina en plena Glorieta en Elche zona Centro     La vivienda tiene 261 m2. de superficie distribuidos en un gran salón-comedor con dos espacios diferenciados gran balcón acristalado y mirador con vistas frontales a la Glorieta, precioso recibidor con suelos de mármol natural y gran cocina equipada con una generosa y luminosa galería.     Dispone de 4 habitaciones dobles, la principal con baño en-suite y conectada con otra habitación con espacio más que suficiente para poder convertirlo en un vestidor grande, otra de las habitaciones dobles tiene salida directa al balcón acristalado con frente a la Glorieta, cocina con despensa y 2 baños completos (uno en suite).    Piso en Elche zona Centro, 261 m. de superficie, 4 habitaciones dobles, 2 baños, propiedad de origen, cocina sólo muebles, carpinteria interior de macizas, orientación noroeste, mármol, carpintería exterior de aluminio.    Acceso pmr, armarios empotrados, ascensor, balcón, calefacción, calefacción central, despensa, esquina, gas ciudad, luminoso, mirador, puerta blindada, techos altos, terraza acristalada.    Cerca de universidad, colegios, supermercados, vistas despejadas, zona de paso, zonas infantiles, ETC.. .    El edificio cuenta con amplias zonas comunes y un mantenimiento sobresaliente.    ¡ VIVIENDA FUERA DE LO COMUN, LLAMENOS Y HABLEMOS!    ***Este anuncio puede contener errores. La información se muestra a título informativo, no comprometiendo contractualmente a Arco Mediterránea Properties. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, comprobar datos, así como situación jurídica de los inmuebles, contacte con nosotros y le atenderemos a la mayor brevedad posible.    Gastos de compraventa e impuestos no incluidos en el precio publicado.",False,good,False,True,1771.0,{'typology': 'flat'},"{'subtitle': 'Centro, Elche / Elx', 'title': 'Piso en plaza Glorieta'}",False,False,False,False,False,False,3,,,
105810508,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/88/ff/1265672100.webp,EH05.783,37,124500.0,"{'price': {'amount': 124500.0, 'currencySuffix': '€'}}",flat,sale,108.0,True,3,1,calle Velarde,Alicante,Elche / Elx,Elche Ciudad,es,Centro,38.2649932,-0.6942748,False,https://www.idealista.com/inmueble/105810508/,420,"En el centro de Elche, cerca de todos los servicios, a pocos metros de la Glorieta, en una calle tranquila y en un edificio con pocos vecinos (uno por planta) te ofrecemos la oportunidad de comprar para dejar de pagar alquiler o invertir.  Un piso en una segunda planta con un balcón de unos 6 m2, toda la pared del salón es acristalada por lo que le hace muy luminoso y muy fresco. Tiene una amplia cocina con todos los muebles de madera, tiene suficiente espacio para poder colocar una mesa y compartir momentos con familiares y amigos mientras cocinas; la galería es de unos 4 m2 y con una ventana de pared a pared lo que ayuda a tener siempre un ambiente confortable. Consta de tres habitaciones: la doble con vistas a la calle y gran ventanal; las otras dos con ventanas al patio adaptadas para cuarto de niños y despacho.  Está reformado con materiales óptimos y han conservado la casa en perfecto estado; te esperamos para que lo veas, te enamores y. las llaves son tuyas!",False,good,False,False,1153.0,{'typology': 'flat'},"{'subtitle': 'Centro, Elche / Elx', 'title': 'Piso en calle Velarde'}",False,False,True,False,False,False,2,,,
103588847,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/ee/e1/1194225583.webp,24001,23,250000.0,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",flat,sale,100.0,True,3,2,barrio Portes Encarnades-Torreta-Portalada,Alicante,Elche / Elx,Elche Ciudad,es,Portes Encarnades-Torreta-Portalada,38.2559756,-0.6946354,False,https://www.idealista.com/inmueble/103588847/,1097,"SE VENDE vivienda de NUEVA CONSTRUCCIÓN en zona Puertas Coloradas a 10 min andando al CENTRO de Elche. Vivienda de EXCELENTE CALIDAD, rodeada de huertos de palmeras, con PISCINA comunitaria y SOLÁRIUM en la terraza.  Las vivienda dispone de tres dormitorios y dos cuartos de baño, AMPLIA TERRAZA de 8 m2 para disfrutar al AIRE LIBRE.  Dispone de preinstalación de aire acondicionado por conductos en todos los espacios, instalación de AEROTERMIA para la producción de agua caliente sanitaria y los suelos son de TARIMA y en baños de gres. Dispone de PLAZA DE GARAJE y TRASTERO con acceso desde el ascensor comunitario, INCLUIDO EN EL PRECIO. CONTÁCTA CON NOSOTROS PARA VISITAR  Fotocasa.",False,good,False,True,2500.0,{'typology': 'flat'},"{'subtitle': 'Portes Encarnades-Torreta-Portalada, Elche / Elx', 'title': 'Piso'}",False,False,False,False,False,False,4,,,
104730356,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/37/91/1229878389.webp,PIS_1080,47,315000.0,"{'price': {'amount': 315000.0, 'currencySuffix': '€'}}",flat,sale,190.0,True,3,2,barrio Sector V-El Canal,Alicante,Elche / Elx,Elche Ciudad,es,Sector V-El Canal,38.2570025,-0.7109384,False,https://www.idealista.com/inmueble/104730356/,1379,"URBANIZACIÓN, PISCINA Y PÁDEL El corazón de esta vivienda es su amplio y luminoso salón comedor, perfecto para reuniones familiares o veladas con amigos. La cocina independiente te permite disfrutar de la preparación de tus platos sin preocuparte por los olores invasivos, y la zona de lavandería añade practicidad a tu día a día. Con tres habitaciones dobles equipadas con armarios empotrados, nunca te faltará espacio para guardar tus pertenencias. Olvídate de esperar turno para ducharte, con dos baños a tu disposición, la comodidad está garantizada. Pero eso no es todo, el edificio ofrece un oasis de entretenimiento con sus zonas comunes que incluyen una piscina para refrescarte en los días calurosos, un gimnasio para mantenerte en forma, una pista de pádel para divertirte con amigos y un parque infantil para los más pequeños de la casa. ¡La diversión está garantizada sin salir de casa! Y ahora, lo que hace de esta propiedad algo verdaderamente excepcional: su impresionante terraza de 90 metros cuadrados. Equipada con césped artificial para facilitar el mantenimiento, esta terraza te ofrece vistas panorámicas incomparables del campo de Elche y Guardamar. ¡Incluso en días claros podrás vislumbrar el mar! Imagina disfrutar del sol, de comidas al aire libre o simplemente relajarte mientras contemplas el paisaje en tu propio paraíso privado. No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar. Contáctanos ahora para concertar una visita y descubrir por ti mismo todas las maravillas que esta propiedad tiene para ofrecer. ¡Te esperamos para mostrarte tu próxima aventura residencial en Elche!",True,good,False,True,1658.0,{'typology': 'flat'},"{'subtitle': 'Sector V-El Canal, Elche / Elx', 'title': 'Piso'}",True,False,False,False,False,False,1,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
102248327,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/84/38/1149305952.webp,04076,26,145000.0,"{'price': {'amount': 145000.0, 'currencySuffix': '€'}}",flat,sale,100.0,True,3,2,barrio Carrús Oeste,Alicante,Elche / Elx,Elche Ciudad,es,Carrús Oeste,38.2678457,-0.7144028,False,https://www.idealista.com/inmueble/102248327/,1369,"Se vende planta baja con plaza de garaje a estrenar. Zona Toscar - Jardín de Andalucía. La vivienda cuenta con tres dormitorios y dos baños, salón, cocina, galería y pasillo. Una plaza de garaje incluida en el precio y en el mismo edificio. La ivienda muy luminosa dispone de un patio pisable, carpintería interior en haya, preinstalación aire acondicionado Airzone. Es la ultima vivienda disponible en el edificio y esta para estrenar. Le esperamos para visitarla.",False,good,False,False,1450.0,{'typology': 'flat'},"{'subtitle': 'Carrús Oeste, Elche / Elx', 'title': 'Piso'}",True,False,False,False,False,False,bj,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105488658,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/29/64/1253824257.webp,AL5-787,27,165000.0,"{'price': {'amount': 165000.0, 'currencySuffix': '€'}}",flat,sale,110.0,True,3,2,plaza Reis Catòlics,Alicante,Elche / Elx,Elche Ciudad,es,Raval de Santa Teresa-El Asilo,38.2607876,-0.7029027,False,https://www.idealista.com/inmueble/105488658/,594,"Daurum Alicante ofrece esta fabulosa vivienda de 3 habitaciones en Raval de Santa Teresa-El Asilo, Elche. 110 m2 construidos. Orientación sureste. Salón - comedor amplio y luminoso con vistas al exterior. Cocina independiente con galería y un patio cubierto. 3 habitaciones, una individual y dos dobles, una de ellas se encuentra conectada al otro patio (cubierto) de la vivienda. 2 baños, uno con bañera y otro con suite en ducha Ventanas de doble climalit con mosquitera, puertas de madera, suelo de terrazo y pintura gotelé. Armarios empotrados. Split aire acondicionado por conductas de frío/calor. La vivienda cuenta con un trastero. Parking exterior libre o posibilidad de garaje opcional18000/20000 euros adicionales. Ascensor y acceso para los minusválidos. Situada en una zona con todos los servicios a tu alcance, incluyendo supermercados, colegios, centros de salud, transporte público y zonas de ocio. Todo lo que necesitas para una vida cómoda y práctica está a un paso. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra – venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,True,1500.0,{'typology': 'flat'},"{'subtitle': 'Raval de Santa Teresa-El Asilo, Elche / Elx', 'title': 'Piso en plaza Reis Catòlics'}",False,False,False,False,False,False,1,,,
103253727,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/7a/bf/1183419258.webp,Rf: 00478,11,119900.0,"{'price': {'amount': 119900.0, 'currencySuffix': '€'}}",flat,sale,130.0,True,4,2,"calle Poeta Miguel Hernandez, 51",Alicante,Elche / Elx,Elche Ciudad,es,Reina Victoria-Miguel Hernández,38.2643363,-0.7062429,True,https://www.idealista.com/inmueble/103253727/,632,"INMEJORABLE UBICACIÓN EN PLENO MIGUEL HERNÁNDEZ A LA ALTURA DEL Nº 55 ¡No te pierdas esta oportunidad única de adquirir una vivienda espaciosa en pleno Miguel Hernández! Precio medio de los pisos en Miguel Hernández está de 1.200 euros/m2 en adelante, este Estupendo Piso con 130 m2. sale a 900 euros/ m2. precio insuperable! . Este primer piso con ascensor cuenta con 130 m² construidos además del 25% de zonas comunes, Buen estado de conservación.   El inmueble dispone de cuatro dormitorios, dos baños completos (uno con bañera y otro con ducha), un salón-comedor y una cocina con armarios de Módulos.  De esté Estupendo Piso en Miguel Hernández podrás disfrutar de un patio perfecto para relajarte y desconectar. La vivienda es fresca en verano y cálida en invierno, gracias a que es un PRIMER PISO y se encuentra más resguardada a pie de calle. El Piso también cuenta con ventanas y pasillos amplios que te permitirán disfrutar de una estancia cómoda y agradable.  La ubicación es inmejorable, ya que se encuentra próximo a la tienda la Boutique del Vino y dispone de comercios, farmacias y transporte público al lado. El inmueble se encuentra adaptado para personas con disfuncionalidad física, está en proceso la colocación de rampa, complementado con un amplio ascensor.  No pierdas la oportunidad de adquirir este estupendo piso en Elche por un precio de salida al mercado atractivo. ¡Solicita tu cita previa llamanos para poder visitarlo y enamórate de sus encantos!",False,good,False,True,922.0,{'typology': 'flat'},"{'subtitle': 'Reina Victoria-Miguel Hernández, Elche / Elx', 'title': 'Piso en calle Poeta Miguel Hernandez, 51'}",True,False,False,False,False,False,en,,,
